team,map_mode,command_mode,stress,n,success_rate,strict_success_rate,safe_delivery_rate,mean_operational_score,degraded_rate,mean_reached_fraction,mean_payload_fraction,mean_exposure,mean_attrition,mean_early_attrition,mean_recovery,mean_fragmentation,mean_false_safe,mean_map_mse,mean_effective_map_delay,mean_consensus,mean_dispersion,reversal_rate,success_ci_low,success_ci_high,strict_success_ci_low,strict_success_ci_high,safe_delivery_ci_low,safe_delivery_ci_high,operational_score_ci_low,operational_score_ci_high
relay_mid,delayed,consensus_gated,degraded,40,1.0,1.0,0.5,77.80813583301787,0.575,0.9166666666666666,0.6625,0.11464754802083015,0.03958333333333333,0.03958333333333333,2.275,0.0,0.0,0.00040733311985992956,6.146491532514672,0.6411299390085649,0.052428226074507776,0.0,1.0,1.0,1.0,1.0,0.35,0.65,75.71824755086054,79.91349242276691
relay_mid,delayed,consensus_gated,severe,40,1.0,1.0,0.425,74.31059457220401,0.625,0.8666666666666666,0.525,0.11475295830980992,0.06041666666666666,0.06041666666666666,1.25,0.0,0.0,0.0017079709150717808,12.555253145349427,0.5548465390682032,0.08164218816067327,0.0,1.0,1.0,1.0,1.0,0.275,0.575,72.89745785720051,75.85173692674509
relay_mid,delayed,crowd_vector,degraded,40,1.0,1.0,0.525,77.148592019009,0.55,0.9020833333333333,0.625,0.11299474446319183,0.04375,0.04375,1.6,0.0,0.0,0.0004775021953846609,6.146861871351243,0.646268135205,0.051014312792731754,0.0,1.0,1.0,1.0,1.0,0.375,0.675,75.19994233847412,79.09333417272259
relay_mid,delayed,crowd_vector,severe,40,1.0,1.0,0.325,73.9557566127742,0.7,0.8583333333333334,0.575,0.11571509449767534,0.08333333333333333,0.08333333333333333,2.35,0.0008605098605098605,0.0,0.001838155128990704,12.592819610793095,0.5540052990924929,0.08258777760698702,0.0,1.0,1.0,1.0,1.0,0.2,0.475,72.28434990239147,75.47818944918839
relay_mid,delayed,stale_hold,degraded,40,1.0,1.0,0.6,75.2759558730434,0.6,0.8833333333333334,0.55,0.11693418548709564,0.04375,0.04375,1.275,0.0005152717652717653,0.0,0.00043379852995245415,6.246499828900011,0.6391854322815279,0.05275645760340033,0.0,1.0,1.0,1.0,1.0,0.45,0.75,73.74320307417382,76.78800134282218
relay_mid,delayed,stale_hold,severe,40,0.975,0.975,0.4,75.63500438062654,0.675,0.875,0.625,0.11227413751078927,0.07708333333333332,0.07708333333333332,1.65,0.0006980519480519481,0.0,0.0019686201432652234,12.672993043728994,0.5492139206420785,0.08275898316225888,0.005409356725146199,0.925,1.0,0.925,1.0,0.25,0.55,73.90777750976095,77.71562240479739
relay_mid,no_shared,autonomous,degraded,40,1.0,1.0,0.65,75.79858345352112,0.525,0.8958333333333334,0.575,0.11937662509546162,0.0375,0.0375,1.675,0.0008062770562770564,0.07444444444444445,0.032581382512731204,6.162215344395472,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.8,74.31693290025902,77.46540837229327
relay_mid,no_shared,autonomous,severe,40,1.0,1.0,0.325,74.31246758163331,0.75,0.8520833333333334,0.6,0.11654376339973034,0.0875,0.0875,1.95,0.0005,0.0746463763509218,0.03231514280846688,13.08312705745555,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.175,0.475,72.5259801170151,76.56873254577475
relay_mid,no_shared,consensus_gated,degraded,40,1.0,1.0,0.475,75.9778883798119,0.65,0.8895833333333334,0.6125,0.1210069921267655,0.04375,0.04375,1.925,0.0001666666666666667,0.07508924471992653,0.03320978652268646,6.278749421868019,0.6290870488935811,0.05170700474454071,0.0,1.0,1.0,1.0,1.0,0.325,0.625,73.86631373976554,77.89572180748804
relay_mid,no_shared,consensus_gated,severe,40,1.0,1.0,0.275,75.81262570965734,0.725,0.8625,0.6375,0.11578175472125754,0.08125,0.08125,1.175,0.0005304232804232804,0.06764998469543923,0.032136000016427205,13.008680205678345,0.5380703372457379,0.08148985391718586,0.0,1.0,1.0,1.0,1.0,0.15,0.4,73.97218798803934,77.76653384372894
relay_mid,no_shared,crowd_vector,degraded,40,1.0,1.0,0.525,75.83300573385979,0.675,0.8958333333333334,0.5625,0.1191543543409334,0.04791666666666666,0.04791666666666666,0.725,0.0004990379990379991,0.07646349862258953,0.03236600953295356,6.23823126802448,0.6314450385819084,0.05162562779329212,0.0,1.0,1.0,1.0,1.0,0.375,0.675,74.4255780123293,77.2389730194171
relay_mid,no_shared,crowd_vector,severe,40,0.975,0.975,0.3,74.96681573925092,0.75,0.8666666666666666,0.6125,0.11486035584351731,0.0875,0.0875,1.45,0.0005617283950617284,0.07189480027548209,0.03213612727623501,12.867593544323933,0.540047010582996,0.07975368404848536,0.012704918032786885,0.925,1.0,0.925,1.0,0.15,0.45,73.08159591317579,76.88551651660175
